Model,Dataset,Accuracy,Precision,Recall,F1 Score,ROC-AUC,False Positive Rate,False Negative Rate,TP,TN,FP,FN
Decision Tree,real_world,0.9920077266690812,0.994449998276397,0.9941415673030533,0.9942957588708704,0.9905940477830103,0.012987012987012988,0.005858432696946723,28848,12236,161,170
