Model,Dataset,Accuracy,Precision,Recall,F1 Score,ROC-AUC,False Positive Rate,False Negative Rate,TP,TN,FP,FN
AdaBoost,balanced,0.9816971713810316,0.9780456306500215,0.9816375027003672,0.9798382749326146,0.9978554019638727,0.01825340014316392,0.01836249729963275,4544,5486,102,85
